t,Date,Price,Summer_delta,Weekday,Hour,Available
18356,2009-02-03 20:00:00,76.99,5,1,20,1
18357,2009-02-03 21:00:00,57.85,5,1,21,1
18358,2009-02-03 22:00:00,57.77,5,1,22,1
18359,2009-02-03 23:00:00,52.97,5,1,23,1
18360,2009-02-04 00:00:00,46.0,5,2,0,1
18361,2009-02-04 01:00:00,49.33,5,2,1,1
18362,2009-02-04 02:00:00,49.66,5,2,2,1
18363,2009-02-04 03:00:00,41.6,5,2,3,1
18364,2009-02-04 04:00:00,41.0,5,2,4,1
18365,2009-02-04 05:00:00,47.0,5,2,5,1
18366,2009-02-04 06:00:00,54.34,5,2,6,1
18367,2009-02-04 07:00:00,76.93,5,2,7,1
18368,2009-02-04 08:00:00,79.0,5,2,8,1
18369,2009-02-04 09:00:00,82.79,5,2,9,1
18370,2009-02-04 10:00:00,79.68,5,2,10,1
18371,2009-02-04 11:00:00,83.0,5,2,11,1
18372,2009-02-04 12:00:00,76.09,5,2,12,1
18373,2009-02-04 13:00:00,74.52,5,2,13,1
18374,2009-02-04 14:00:00,67.1,5,2,14,1
18375,2009-02-04 15:00:00,64.59,5,2,15,1
18376,2009-02-04 16:00:00,63.3,5,2,16,1
18377,2009-02-04 17:00:00,66.19,5,2,17,1
18378,2009-02-04 18:00:00,86.0,5,2,18,1
18379,2009-02-04 19:00:00,78.3,5,2,19,1
18380,2009-02-04 20:00:00,65.5,5,2,20,1
18381,2009-02-04 21:00:00,50.12,5,2,21,1
18382,2009-02-04 22:00:00,49.64,5,2,22,1
18383,2009-02-04 23:00:00,46.0,5,2,23,1
18384,2009-02-05 00:00:00,43.73,5,3,0,1
18385,2009-02-05 01:00:00,42.72,5,3,1,1
18386,2009-02-05 02:00:00,41.75,5,3,2,1
18387,2009-02-05 03:00:00,38.3,5,3,3,1
18388,2009-02-05 04:00:00,37.76,5,3,4,1
18389,2009-02-05 05:00:00,41.93,5,3,5,1
18390,2009-02-05 06:00:00,51.51,5,3,6,1
18391,2009-02-05 07:00:00,75.0,5,3,7,1
18392,2009-02-05 08:00:00,76.74,5,3,8,1
18393,2009-02-05 09:00:00,75.5,5,3,9,1
18394,2009-02-05 10:00:00,74.49,5,3,10,1
18395,2009-02-05 11:00:00,76.75,5,3,11,1
18396,2009-02-05 12:00:00,69.46,5,3,12,1
18397,2009-02-05 13:00:00,64.75,5,3,13,1
18398,2009-02-05 14:00:00,61.16,5,3,14,1
18399,2009-02-05 15:00:00,57.1,5,3,15,1
18400,2009-02-05 16:00:00,53.87,5,3,16,1
18401,2009-02-05 17:00:00,58.43,5,3,17,1
18402,2009-02-05 18:00:00,87.27,5,3,18,1
18403,2009-02-05 19:00:00,73.5,5,3,19,1
18404,2009-02-05 20:00:00,58.29,5,3,20,1
18405,2009-02-05 21:00:00,47.11,5,3,21,1
18406,2009-02-05 22:00:00,47.99,5,3,22,1
18407,2009-02-05 23:00:00,46.71,5,3,23,1
18408,2009-02-06 00:00:00,41.41,5,4,0,1
18409,2009-02-06 01:00:00,40.34,5,4,1,1
18410,2009-02-06 02:00:00,37.7,5,4,2,1
18411,2009-02-06 03:00:00,33.33,5,4,3,1
18412,2009-02-06 04:00:00,32.65,5,4,4,1
18413,2009-02-06 05:00:00,36.0,5,4,5,1
18414,2009-02-06 06:00:00,43.95,5,4,6,1
18415,2009-02-06 07:00:00,60.95,5,4,7,1
18416,2009-02-06 08:00:00,66.1,5,4,8,0
18417,2009-02-06 09:00:00,69.46,5,4,9,0
18418,2009-02-06 10:00:00,68.71,5,4,10,0
18419,2009-02-06 11:00:00,69.58,5,4,11,0
18420,2009-02-06 12:00:00,66.16,5,4,12,0
18421,2009-02-06 13:00:00,62.18,5,4,13,0
18422,2009-02-06 14:00:00,57.99,5,4,14,0
18423,2009-02-06 15:00:00,51.34,5,4,15,0
18424,2009-02-06 16:00:00,48.5,5,4,16,0
18425,2009-02-06 17:00:00,55.66,5,4,17,0
18426,2009-02-06 18:00:00,75.0,5,4,18,1
18427,2009-02-06 19:00:00,66.01,5,4,19,1
18428,2009-02-06 20:00:00,53.86,5,4,20,1
18429,2009-02-06 21:00:00,45.42,5,4,21,1
18430,2009-02-06 22:00:00,48.71,5,4,22,1
18431,2009-02-06 23:00:00,46.66,5,4,23,1
18432,2009-02-07 00:00:00,47.0,5,5,0,1
18433,2009-02-07 01:00:00,43.86,5,5,1,1
18434,2009-02-07 02:00:00,38.98,5,5,2,1
18435,2009-02-07 03:00:00,33.0,5,5,3,1
18436,2009-02-07 04:00:00,31.0,5,5,4,1
18437,2009-02-07 05:00:00,31.0,5,5,5,1
18438,2009-02-07 06:00:00,27.44,5,5,6,1
18439,2009-02-07 07:00:00,39.69,5,5,7,1
18440,2009-02-07 08:00:00,45.29,5,5,8,0
18441,2009-02-07 09:00:00,52.51,5,5,9,0
18442,2009-02-07 10:00:00,56.04,5,5,10,0
18443,2009-02-07 11:00:00,58.76,5,5,11,0
18444,2009-02-07 12:00:00,59.82,5,5,12,0
18445,2009-02-07 13:00:00,53.62,5,5,13,0
18446,2009-02-07 14:00:00,52.1,5,5,14,0
18447,2009-02-07 15:00:00,47.82,5,5,15,0
18448,2009-02-07 16:00:00,45.89,5,5,16,0
18449,2009-02-07 17:00:00,51.4,5,5,17,0
18450,2009-02-07 18:00:00,67.51,5,5,18,1
18451,2009-02-07 19:00:00,64.78,5,5,19,1
18452,2009-02-07 20:00:00,56.85,5,5,20,1
18453,2009-02-07 21:00:00,51.75,5,5,21,1
18454,2009-02-07 22:00:00,55.0,5,5,22,1
18455,2009-02-07 23:00:00,54.55,5,5,23,1
18456,2009-02-08 00:00:00,52.84,5,6,0,1
18457,2009-02-08 01:00:00,46.95,5,6,1,1
18458,2009-02-08 02:00:00,42.4,5,6,2,1
18459,2009-02-08 03:00:00,32.73,5,6,3,1
18460,2009-02-08 04:00:00,29.85,5,6,4,1
18461,2009-02-08 05:00:00,27.0,5,6,5,1
18462,2009-02-08 06:00:00,22.68,5,6,6,1
18463,2009-02-08 07:00:00,34.18,5,6,7,1
18464,2009-02-08 08:00:00,34.88,5,6,8,1
18465,2009-02-08 09:00:00,43.03,5,6,9,1
18466,2009-02-08 10:00:00,48.31,5,6,10,1
18467,2009-02-08 11:00:00,50.57,5,6,11,1
18468,2009-02-08 12:00:00,53.54,5,6,12,1
18469,2009-02-08 13:00:00,49.03,5,6,13,1
18470,2009-02-08 14:00:00,42.57,5,6,14,1
18471,2009-02-08 15:00:00,34.09,5,6,15,1
18472,2009-02-08 16:00:00,32.53,5,6,16,1
18473,2009-02-08 17:00:00,42.11,5,6,17,1
18474,2009-02-08 18:00:00,56.56,5,6,18,1
18475,2009-02-08 19:00:00,61.84,5,6,19,1
18476,2009-02-08 20:00:00,57.08,5,6,20,1
18477,2009-02-08 21:00:00,52.14,5,6,21,1
18478,2009-02-08 22:00:00,50.42,5,6,22,1
18479,2009-02-08 23:00:00,49.0,5,6,23,1
18480,2009-02-09 00:00:00,39.06,5,0,0,1
18481,2009-02-09 01:00:00,34.61,5,0,1,1
18482,2009-02-09 02:00:00,31.3,5,0,2,1
18483,2009-02-09 03:00:00,25.68,5,0,3,1
18484,2009-02-09 04:00:00,21.95,5,0,4,1
18485,2009-02-09 05:00:00,33.56,5,0,5,1
18486,2009-02-09 06:00:00,47.01,5,0,6,1
18487,2009-02-09 07:00:00,67.51,5,0,7,1
18488,2009-02-09 08:00:00,71.17,5,0,8,1
18489,2009-02-09 09:00:00,74.29,5,0,9,1
18490,2009-02-09 10:00:00,74.99,5,0,10,1
18491,2009-02-09 11:00:00,75.7,5,0,11,1
18492,2009-02-09 12:00:00,72.0,5,0,12,1
18493,2009-02-09 13:00:00,67.5,5,0,13,1
18494,2009-02-09 14:00:00,62.73,5,0,14,1
18495,2009-02-09 15:00:00,55.4,5,0,15,1
18496,2009-02-09 16:00:00,60.25,5,0,16,1
18497,2009-02-09 17:00:00,67.5,5,0,17,1
18498,2009-02-09 18:00:00,92.22,5,0,18,1
18499,2009-02-09 19:00:00,76.75,5,0,19,1
18500,2009-02-09 20:00:00,57.69,5,0,20,1
18501,2009-02-09 21:00:00,47.22,5,0,21,1
18502,2009-02-09 22:00:00,46.66,5,0,22,1
18503,2009-02-09 23:00:00,41.98,5,0,23,1
18504,2009-02-10 00:00:00,39.0,5,1,0,1
18505,2009-02-10 01:00:00,36.23,5,1,1,1
18506,2009-02-10 02:00:00,33.06,5,1,2,1
18507,2009-02-10 03:00:00,23.23,5,1,3,1
18508,2009-02-10 04:00:00,17.4,5,1,4,1
18509,2009-02-10 05:00:00,28.43,5,1,5,1
18510,2009-02-10 06:00:00,38.59,5,1,6,1
18511,2009-02-10 07:00:00,52.86,5,1,7,1
18512,2009-02-10 08:00:00,54.75,5,1,8,0
18513,2009-02-10 09:00:00,57.62,5,1,9,0
18514,2009-02-10 10:00:00,57.48,5,1,10,0
18515,2009-02-10 11:00:00,59.9,5,1,11,0
18516,2009-02-10 12:00:00,59.15,5,1,12,0
18517,2009-02-10 13:00:00,60.08,5,1,13,0
18518,2009-02-10 14:00:00,60.66,5,1,14,0
18519,2009-02-10 15:00:00,52.81,5,1,15,0
18520,2009-02-10 16:00:00,53.59,5,1,16,0
18521,2009-02-10 17:00:00,54.92,5,1,17,0
18522,2009-02-10 18:00:00,73.87,5,1,18,1
18523,2009-02-10 19:00:00,68.0,5,1,19,1
18524,2009-02-10 20:00:00,56.11,5,1,20,1
18525,2009-02-10 21:00:00,51.3,5,1,21,1
18526,2009-02-10 22:00:00,57.01,5,1,22,1
18527,2009-02-10 23:00:00,48.81,5,1,23,1
18528,2009-02-11 00:00:00,40.99,5,2,0,1
18529,2009-02-11 01:00:00,38.99,5,2,1,1
18530,2009-02-11 02:00:00,33.5,5,2,2,1
18531,2009-02-11 03:00:00,28.83,5,2,3,1
18532,2009-02-11 04:00:00,25.52,5,2,4,1
18533,2009-02-11 05:00:00,34.61,5,2,5,1
18534,2009-02-11 06:00:00,43.0,5,2,6,1
18535,2009-02-11 07:00:00,61.99,5,2,7,1
18536,2009-02-11 08:00:00,70.28,5,2,8,1
18537,2009-02-11 09:00:00,75.99,5,2,9,1
18538,2009-02-11 10:00:00,82.96,5,2,10,1
18539,2009-02-11 11:00:00,85.99,5,2,11,1
18540,2009-02-11 12:00:00,76.83,5,2,12,1
18541,2009-02-11 13:00:00,71.48,5,2,13,1
18542,2009-02-11 14:00:00,68.5,5,2,14,1
18543,2009-02-11 15:00:00,58.04,5,2,15,1
18544,2009-02-11 16:00:00,56.38,5,2,16,1
18545,2009-02-11 17:00:00,58.21,5,2,17,1
18546,2009-02-11 18:00:00,92.01,5,2,18,1
18547,2009-02-11 19:00:00,79.96,5,2,19,1
18548,2009-02-11 20:00:00,66.18,5,2,20,1
18549,2009-02-11 21:00:00,52.0,5,2,21,1
18550,2009-02-11 22:00:00,55.5,5,2,22,1
18551,2009-02-11 23:00:00,49.01,5,2,23,1
18552,2009-02-12 00:00:00,45.0,5,3,0,1
18553,2009-02-12 01:00:00,40.91,5,3,1,1
18554,2009-02-12 02:00:00,41.99,5,3,2,1
18555,2009-02-12 03:00:00,32.74,5,3,3,1
18556,2009-02-12 04:00:00,31.68,5,3,4,1
18557,2009-02-12 05:00:00,38.4,5,3,5,1
18558,2009-02-12 06:00:00,49.93,5,3,6,1
18559,2009-02-12 07:00:00,73.62,5,3,7,1
18560,2009-02-12 08:00:00,70.0,5,3,8,1
18561,2009-02-12 09:00:00,73.14,5,3,9,1
18562,2009-02-12 10:00:00,70.1,5,3,10,1
18563,2009-02-12 11:00:00,70.0,5,3,11,1
18564,2009-02-12 12:00:00,65.87,5,3,12,1
18565,2009-02-12 13:00:00,61.03,5,3,13,1
18566,2009-02-12 14:00:00,59.97,5,3,14,1
18567,2009-02-12 15:00:00,53.6,5,3,15,1
18568,2009-02-12 16:00:00,56.24,5,3,16,1
18569,2009-02-12 17:00:00,62.17,5,3,17,1
18570,2009-02-12 18:00:00,89.5,5,3,18,1
18571,2009-02-12 19:00:00,89.51,5,3,19,1
18572,2009-02-12 20:00:00,65.0,5,3,20,1
18573,2009-02-12 21:00:00,50.0,5,3,21,1
18574,2009-02-12 22:00:00,52.73,5,3,22,1
18575,2009-02-12 23:00:00,47.92,5,3,23,1
18576,2009-02-13 00:00:00,45.0,5,4,0,1
18577,2009-02-13 01:00:00,43.76,5,4,1,1
18578,2009-02-13 02:00:00,42.39,5,4,2,1
18579,2009-02-13 03:00:00,37.0,5,4,3,1
18580,2009-02-13 04:00:00,35.8,5,4,4,1
18581,2009-02-13 05:00:00,40.0,5,4,5,1
18582,2009-02-13 06:00:00,47.99,5,4,6,1
18583,2009-02-13 07:00:00,69.89,5,4,7,1
18584,2009-02-13 08:00:00,69.24,5,4,8,1
18585,2009-02-13 09:00:00,72.48,5,4,9,1
18586,2009-02-13 10:00:00,71.49,5,4,10,1
18587,2009-02-13 11:00:00,70.63,5,4,11,1
18588,2009-02-13 12:00:00,68.51,5,4,12,1
18589,2009-02-13 13:00:00,63.0,5,4,13,1
18590,2009-02-13 14:00:00,56.08,5,4,14,1
18591,2009-02-13 15:00:00,49.96,5,4,15,1
18592,2009-02-13 16:00:00,48.25,5,4,16,1
18593,2009-02-13 17:00:00,53.0,5,4,17,1
18594,2009-02-13 18:00:00,69.5,5,4,18,1
18595,2009-02-13 19:00:00,67.06,5,4,19,1
18596,2009-02-13 20:00:00,55.21,5,4,20,1
18597,2009-02-13 21:00:00,47.81,5,4,21,1
18598,2009-02-13 22:00:00,48.21,5,4,22,1
18599,2009-02-13 23:00:00,46.83,5,4,23,1
18600,2009-02-14 00:00:00,45.28,5,5,0,1
18601,2009-02-14 01:00:00,44.86,5,5,1,1
18602,2009-02-14 02:00:00,43.27,5,5,2,1
18603,2009-02-14 03:00:00,37.82,5,5,3,1
18604,2009-02-14 04:00:00,34.86,5,5,4,1
18605,2009-02-14 05:00:00,36.5,5,5,5,1
18606,2009-02-14 06:00:00,35.43,5,5,6,1
18607,2009-02-14 07:00:00,42.75,5,5,7,1
18608,2009-02-14 08:00:00,43.76,5,5,8,1
18609,2009-02-14 09:00:00,49.93,5,5,9,1
18610,2009-02-14 10:00:00,52.92,5,5,10,1
18611,2009-02-14 11:00:00,53.78,5,5,11,1
18612,2009-02-14 12:00:00,54.11,5,5,12,1
18613,2009-02-14 13:00:00,47.49,5,5,13,1
18614,2009-02-14 14:00:00,44.0,5,5,14,1
18615,2009-02-14 15:00:00,40.54,5,5,15,1
18616,2009-02-14 16:00:00,40.7,5,5,16,1
18617,2009-02-14 17:00:00,43.54,5,5,17,1
18618,2009-02-14 18:00:00,62.29,5,5,18,1
18619,2009-02-14 19:00:00,61.69,5,5,19,1
18620,2009-02-14 20:00:00,49.87,5,5,20,1
18621,2009-02-14 21:00:00,44.59,5,5,21,1
18622,2009-02-14 22:00:00,49.0,5,5,22,1
18623,2009-02-14 23:00:00,48.58,5,5,23,1
18624,2009-02-15 00:00:00,50.47,5,6,0,1
18625,2009-02-15 01:00:00,50.2,5,6,1,1
18626,2009-02-15 02:00:00,52.89,5,6,2,1
18627,2009-02-15 03:00:00,38.13,5,6,3,1
18628,2009-02-15 04:00:00,30.19,5,6,4,1
18629,2009-02-15 05:00:00,30.0,5,6,5,1
18630,2009-02-15 06:00:00,30.0,5,6,6,1
18631,2009-02-15 07:00:00,28.38,5,6,7,1
18632,2009-02-15 08:00:00,28.05,5,6,8,0
18633,2009-02-15 09:00:00,37.9,5,6,9,0
18634,2009-02-15 10:00:00,40.99,5,6,10,0
18635,2009-02-15 11:00:00,47.99,5,6,11,0
18636,2009-02-15 12:00:00,45.0,5,6,12,0
18637,2009-02-15 13:00:00,39.76,5,6,13,0
18638,2009-02-15 14:00:00,36.53,5,6,14,0
18639,2009-02-15 15:00:00,32.94,5,6,15,0
18640,2009-02-15 16:00:00,33.61,5,6,16,0
18641,2009-02-15 17:00:00,41.9,5,6,17,0
18642,2009-02-15 18:00:00,54.99,5,6,18,1
18643,2009-02-15 19:00:00,59.05,5,6,19,1
18644,2009-02-15 20:00:00,50.0,5,6,20,1
18645,2009-02-15 21:00:00,46.0,5,6,21,1
18646,2009-02-15 22:00:00,47.1,5,6,22,1
18647,2009-02-15 23:00:00,39.93,5,6,23,1
18648,2009-02-16 00:00:00,38.0,5,0,0,1
18649,2009-02-16 01:00:00,35.06,5,0,1,1
18650,2009-02-16 02:00:00,34.0,5,0,2,1
18651,2009-02-16 03:00:00,28.65,5,0,3,1
18652,2009-02-16 04:00:00,27.89,5,0,4,1
18653,2009-02-16 05:00:00,35.0,5,0,5,1
18654,2009-02-16 06:00:00,49.28,5,0,6,1
18655,2009-02-16 07:00:00,72.14,5,0,7,1
18656,2009-02-16 08:00:00,67.37,5,0,8,1
18657,2009-02-16 09:00:00,67.51,5,0,9,1
18658,2009-02-16 10:00:00,69.4,5,0,10,1
18659,2009-02-16 11:00:00,70.0,5,0,11,1
18660,2009-02-16 12:00:00,68.9,5,0,12,1
18661,2009-02-16 13:00:00,65.89,5,0,13,1
18662,2009-02-16 14:00:00,62.55,5,0,14,1
18663,2009-02-16 15:00:00,54.09,5,0,15,1
18664,2009-02-16 16:00:00,49.93,5,0,16,1
18665,2009-02-16 17:00:00,55.0,5,0,17,1
18666,2009-02-16 18:00:00,85.35,5,0,18,1
18667,2009-02-16 19:00:00,71.83,5,0,19,1
18668,2009-02-16 20:00:00,61.01,5,0,20,1
18669,2009-02-16 21:00:00,47.0,5,0,21,1
18670,2009-02-16 22:00:00,46.21,5,0,22,1
18671,2009-02-16 23:00:00,42.09,5,0,23,1
18672,2009-02-17 00:00:00,39.93,5,1,0,1
18673,2009-02-17 01:00:00,38.06,5,1,1,1
18674,2009-02-17 02:00:00,35.14,5,1,2,1
18675,2009-02-17 03:00:00,33.1,5,1,3,1
18676,2009-02-17 04:00:00,32.02,5,1,4,1
18677,2009-02-17 05:00:00,35.47,5,1,5,1
18678,2009-02-17 06:00:00,46.04,5,1,6,1
18679,2009-02-17 07:00:00,65.69,5,1,7,1
18680,2009-02-17 08:00:00,58.25,5,1,8,1
18681,2009-02-17 09:00:00,65.81,5,1,9,1
18682,2009-02-17 10:00:00,66.17,5,1,10,1
18683,2009-02-17 11:00:00,66.1,5,1,11,1
18684,2009-02-17 12:00:00,65.0,5,1,12,1
18685,2009-02-17 13:00:00,64.01,5,1,13,1
18686,2009-02-17 14:00:00,62.5,5,1,14,1
18687,2009-02-17 15:00:00,55.0,5,1,15,1
18688,2009-02-17 16:00:00,50.89,5,1,16,1
18689,2009-02-17 17:00:00,53.07,5,1,17,1
18690,2009-02-17 18:00:00,76.01,5,1,18,1
18691,2009-02-17 19:00:00,68.52,5,1,19,1
18692,2009-02-17 20:00:00,60.25,5,1,20,1
18693,2009-02-17 21:00:00,46.96,5,1,21,1
18694,2009-02-17 22:00:00,46.15,5,1,22,1
18695,2009-02-17 23:00:00,43.17,5,1,23,1
18696,2009-02-18 00:00:00,40.62,5,2,0,1
18697,2009-02-18 01:00:00,41.0,5,2,1,1
18698,2009-02-18 02:00:00,38.49,5,2,2,1
18699,2009-02-18 03:00:00,34.69,5,2,3,1
18700,2009-02-18 04:00:00,32.05,5,2,4,1
18701,2009-02-18 05:00:00,36.6,5,2,5,1
18702,2009-02-18 06:00:00,49.62,5,2,6,1
18703,2009-02-18 07:00:00,65.29,5,2,7,1
18704,2009-02-18 08:00:00,63.5,5,2,8,0
18705,2009-02-18 09:00:00,67.36,5,2,9,0
18706,2009-02-18 10:00:00,69.34,5,2,10,0
18707,2009-02-18 11:00:00,70.68,5,2,11,0
18708,2009-02-18 12:00:00,63.01,5,2,12,0
18709,2009-02-18 13:00:00,62.0,5,2,13,0
18710,2009-02-18 14:00:00,60.57,5,2,14,0
18711,2009-02-18 15:00:00,57.01,5,2,15,0
18712,2009-02-18 16:00:00,52.3,5,2,16,0
18713,2009-02-18 17:00:00,57.01,5,2,17,0
18714,2009-02-18 18:00:00,80.0,5,2,18,1
18715,2009-02-18 19:00:00,75.0,5,2,19,1
18716,2009-02-18 20:00:00,61.87,5,2,20,1
18717,2009-02-18 21:00:00,53.26,5,2,21,1
18718,2009-02-18 22:00:00,50.2,5,2,22,1
18719,2009-02-18 23:00:00,46.95,5,2,23,1
18720,2009-02-19 00:00:00,36.08,5,3,0,1
18721,2009-02-19 01:00:00,37.44,5,3,1,1
18722,2009-02-19 02:00:00,36.12,5,3,2,1
18723,2009-02-19 03:00:00,33.03,5,3,3,1
18724,2009-02-19 04:00:00,30.32,5,3,4,1
18725,2009-02-19 05:00:00,35.6,5,3,5,1
18726,2009-02-19 06:00:00,47.14,5,3,6,1
18727,2009-02-19 07:00:00,53.52,5,3,7,1
18728,2009-02-19 08:00:00,55.81,5,3,8,1
18729,2009-02-19 09:00:00,60.0,5,3,9,1
18730,2009-02-19 10:00:00,60.62,5,3,10,1
18731,2009-02-19 11:00:00,61.11,5,3,11,1
18732,2009-02-19 12:00:00,58.0,5,3,12,1
18733,2009-02-19 13:00:00,54.32,5,3,13,1
18734,2009-02-19 14:00:00,52.49,5,3,14,1
18735,2009-02-19 15:00:00,49.35,5,3,15,1
18736,2009-02-19 16:00:00,45.14,5,3,16,1
18737,2009-02-19 17:00:00,47.07,5,3,17,1
18738,2009-02-19 18:00:00,63.47,5,3,18,1
18739,2009-02-19 19:00:00,61.0,5,3,19,1
18740,2009-02-19 20:00:00,53.53,5,3,20,1
18741,2009-02-19 21:00:00,46.33,5,3,21,1
18742,2009-02-19 22:00:00,46.17,5,3,22,1
18743,2009-02-19 23:00:00,42.09,5,3,23,1
18744,2009-02-20 00:00:00,39.52,5,4,0,1
18745,2009-02-20 01:00:00,38.64,5,4,1,1
18746,2009-02-20 02:00:00,36.08,5,4,2,1
18747,2009-02-20 03:00:00,34.79,5,4,3,1
18748,2009-02-20 04:00:00,33.03,5,4,4,1
18749,2009-02-20 05:00:00,36.24,5,4,5,1
18750,2009-02-20 06:00:00,42.3,5,4,6,1
18751,2009-02-20 07:00:00,57.07,5,4,7,1
18752,2009-02-20 08:00:00,53.14,5,4,8,0
18753,2009-02-20 09:00:00,56.69,5,4,9,0
18754,2009-02-20 10:00:00,57.73,5,4,10,0
18755,2009-02-20 11:00:00,58.0,5,4,11,0
18756,2009-02-20 12:00:00,55.29,5,4,12,0
18757,2009-02-20 13:00:00,52.01,5,4,13,0
18758,2009-02-20 14:00:00,49.14,5,4,14,0
18759,2009-02-20 15:00:00,42.72,5,4,15,0
18760,2009-02-20 16:00:00,40.99,5,4,16,0
18761,2009-02-20 17:00:00,45.54,5,4,17,0
18762,2009-02-20 18:00:00,57.5,5,4,18,1
18763,2009-02-20 19:00:00,57.21,5,4,19,1
18764,2009-02-20 20:00:00,48.21,5,4,20,1
18765,2009-02-20 21:00:00,43.13,5,4,21,1
18766,2009-02-20 22:00:00,45.02,5,4,22,1
18767,2009-02-20 23:00:00,42.55,5,4,23,1
18768,2009-02-21 00:00:00,42.94,5,5,0,1
18769,2009-02-21 01:00:00,41.65,5,5,1,1
18770,2009-02-21 02:00:00,39.0,5,5,2,1
18771,2009-02-21 03:00:00,37.23,5,5,3,1
18772,2009-02-21 04:00:00,36.42,5,5,4,1
18773,2009-02-21 05:00:00,33.35,5,5,5,1
18774,2009-02-21 06:00:00,33.49,5,5,6,1
18775,2009-02-21 07:00:00,37.8,5,5,7,1
18776,2009-02-21 08:00:00,40.28,5,5,8,0
18777,2009-02-21 09:00:00,45.66,5,5,9,0
18778,2009-02-21 10:00:00,47.85,5,5,10,0
18779,2009-02-21 11:00:00,47.44,5,5,11,0
18780,2009-02-21 12:00:00,47.01,5,5,12,0
18781,2009-02-21 13:00:00,42.68,5,5,13,0
18782,2009-02-21 14:00:00,39.71,5,5,14,0
18783,2009-02-21 15:00:00,36.08,5,5,15,0
18784,2009-02-21 16:00:00,35.0,5,5,16,0
18785,2009-02-21 17:00:00,35.23,5,5,17,0
18786,2009-02-21 18:00:00,49.03,5,5,18,1
18787,2009-02-21 19:00:00,49.7,5,5,19,1
18788,2009-02-21 20:00:00,44.5,5,5,20,1
18789,2009-02-21 21:00:00,39.71,5,5,21,1
18790,2009-02-21 22:00:00,41.59,5,5,22,1
18791,2009-02-21 23:00:00,39.47,5,5,23,1
18792,2009-02-22 00:00:00,38.96,5,6,0,1
18793,2009-02-22 01:00:00,37.03,5,6,1,1
18794,2009-02-22 02:00:00,36.76,5,6,2,1
18795,2009-02-22 03:00:00,30.52,5,6,3,1
18796,2009-02-22 04:00:00,26.16,5,6,4,1
18797,2009-02-22 05:00:00,26.32,5,6,5,1
18798,2009-02-22 06:00:00,19.99,5,6,6,1
18799,2009-02-22 07:00:00,21.86,5,6,7,1
18800,2009-02-22 08:00:00,22.76,5,6,8,0
18801,2009-02-22 09:00:00,33.48,5,6,9,0
18802,2009-02-22 10:00:00,37.0,5,6,10,0
18803,2009-02-22 11:00:00,38.13,5,6,11,0
18804,2009-02-22 12:00:00,39.91,5,6,12,0
18805,2009-02-22 13:00:00,33.24,5,6,13,0
18806,2009-02-22 14:00:00,27.19,5,6,14,0
18807,2009-02-22 15:00:00,19.35,5,6,15,0
18808,2009-02-22 16:00:00,13.25,5,6,16,0
18809,2009-02-22 17:00:00,19.25,5,6,17,0
18810,2009-02-22 18:00:00,35.37,5,6,18,1
18811,2009-02-22 19:00:00,42.8,5,6,19,1
18812,2009-02-22 20:00:00,41.31,5,6,20,1
18813,2009-02-22 21:00:00,38.85,5,6,21,1
18814,2009-02-22 22:00:00,39.48,5,6,22,1
18815,2009-02-22 23:00:00,35.69,5,6,23,1
18816,2009-02-23 00:00:00,17.0,5,0,0,1
18817,2009-02-23 01:00:00,18.89,5,0,1,1
18818,2009-02-23 02:00:00,19.11,5,0,2,1
18819,2009-02-23 03:00:00,14.87,5,0,3,1
18820,2009-02-23 04:00:00,13.0,5,0,4,1
18821,2009-02-23 05:00:00,16.0,5,0,5,1
18822,2009-02-23 06:00:00,28.63,5,0,6,1
18823,2009-02-23 07:00:00,42.86,5,0,7,1
18824,2009-02-23 08:00:00,45.0,5,0,8,0
18825,2009-02-23 09:00:00,48.54,5,0,9,0
18826,2009-02-23 10:00:00,48.15,5,0,10,0
18827,2009-02-23 11:00:00,49.0,5,0,11,0
18828,2009-02-23 12:00:00,49.21,5,0,12,0
18829,2009-02-23 13:00:00,48.61,5,0,13,0
18830,2009-02-23 14:00:00,44.78,5,0,14,0
18831,2009-02-23 15:00:00,39.47,5,0,15,0
18832,2009-02-23 16:00:00,36.94,5,0,16,0
18833,2009-02-23 17:00:00,38.35,5,0,17,0
18834,2009-02-23 18:00:00,53.88,5,0,18,1
18835,2009-02-23 19:00:00,54.44,5,0,19,1
18836,2009-02-23 20:00:00,47.04,5,0,20,1
18837,2009-02-23 21:00:00,38.19,5,0,21,1
18838,2009-02-23 22:00:00,39.0,5,0,22,1
18839,2009-02-23 23:00:00,37.46,5,0,23,1
18840,2009-02-24 00:00:00,35.61,5,1,0,1
18841,2009-02-24 01:00:00,32.76,5,1,1,1
18842,2009-02-24 02:00:00,31.37,5,1,2,1
18843,2009-02-24 03:00:00,26.24,5,1,3,1
18844,2009-02-24 04:00:00,22.82,5,1,4,1
18845,2009-02-24 05:00:00,28.18,5,1,5,1
18846,2009-02-24 06:00:00,37.02,5,1,6,1
18847,2009-02-24 07:00:00,49.61,5,1,7,1
18848,2009-02-24 08:00:00,47.47,5,1,8,0
18849,2009-02-24 09:00:00,51.01,5,1,9,0
18850,2009-02-24 10:00:00,51.01,5,1,10,0
18851,2009-02-24 11:00:00,52.44,5,1,11,0
18852,2009-02-24 12:00:00,51.01,5,1,12,0
18853,2009-02-24 13:00:00,51.0,5,1,13,0
18854,2009-02-24 14:00:00,48.1,5,1,14,0
